date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:05	60968/60968	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:05%20GMT	https://webdesignakron.com/semi-truck-ramp-tractor-trailer-ramps/	C:/My%20Web%20Sites/akroon/webdesignakron.com/semi-truck-ramp-tractor-trailer-ramps/index.html	(from https://webdesignakron.com/sitemap/)
13:09:07	251438/251438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202018%2002:49:44%20GMT	https://webdesignakron.com/wp-content/uploads/2018/02/copperloy-truck-ramp-1200x900.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2018/02/copperloy-truck-ramp-1200x900.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:07	57049/57049	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:08%20GMT	https://webdesignakron.com/semi-truck-ramps-americas-ultimate-ramp-copperloy/	C:/My%20Web%20Sites/akroon/webdesignakron.com/semi-truck-ramps-americas-ultimate-ramp-copperloy/index.html	(from https://webdesignakron.com/sitemap/)
13:09:08	55161/55161	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:08%20GMT	https://webdesignakron.com/seo-companies-advan/	C:/My%20Web%20Sites/akroon/webdesignakron.com/seo-companies-advan/index.html	(from https://webdesignakron.com/sitemap/)
13:09:08	51347/51347	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:08%20GMT	https://webdesignakron.com/seo-company/	C:/My%20Web%20Sites/akroon/webdesignakron.com/seo-company/index.html	(from https://webdesignakron.com/sitemap/)
13:09:09	51892/51892	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2016:37:01%20GMT	https://webdesignakron.com/wp-content/uploads/2018/01/managed-it-services-1200x400.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2018/01/managed-it-services-1200x400.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:10	54354/54354	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:11%20GMT	https://webdesignakron.com/silicone-products-china/	C:/My%20Web%20Sites/akroon/webdesignakron.com/silicone-products-china/index.html	(from https://webdesignakron.com/sitemap/)
13:09:11	50444/50444	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:11%20GMT	https://webdesignakron.com/signs-of-infidelity/	C:/My%20Web%20Sites/akroon/webdesignakron.com/signs-of-infidelity/index.html	(from https://webdesignakron.com/sitemap/)
13:09:11	56700/56700	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:11%20GMT	https://webdesignakron.com/snare-trap-wire/	C:/My%20Web%20Sites/akroon/webdesignakron.com/snare-trap-wire/index.html	(from https://webdesignakron.com/sitemap/)
13:09:11	50416/50416	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:12%20GMT	https://webdesignakron.com/solon-retail-center/	C:/My%20Web%20Sites/akroon/webdesignakron.com/solon-retail-center/index.html	(from https://webdesignakron.com/sitemap/)
13:09:15	579266/579266	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Dec%202017%2001:12:47%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/Silicone-Products-China.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/Silicone-Products-China.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:16	58897/58897	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:14%20GMT	https://webdesignakron.com/what-exactly-is-stainless-steel-safety-wire/	C:/My%20Web%20Sites/akroon/webdesignakron.com/what-exactly-is-stainless-steel-safety-wire/index.html	(from https://webdesignakron.com/sitemap/)
13:09:16	52228/52228	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:14%20GMT	https://webdesignakron.com/southside-machine-control-arms/	C:/My%20Web%20Sites/akroon/webdesignakron.com/southside-machine-control-arms/index.html	(from https://webdesignakron.com/sitemap/)
13:09:16	50754/50754	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:15%20GMT	https://webdesignakron.com/stainless-steel-wire/	C:/My%20Web%20Sites/akroon/webdesignakron.com/stainless-steel-wire/index.html	(from https://webdesignakron.com/sitemap/)
13:09:21	612634/612634	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Dec%202017%2022:29:47%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/custom-rubber-products-china.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/custom-rubber-products-china.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:21	59435/59435	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:19%20GMT	https://webdesignakron.com/stainless-steel-wire-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/stainless-steel-wire-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:21	59425/59425	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:19%20GMT	https://webdesignakron.com/stainless-steel-wire-2-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/stainless-steel-wire-2-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:22	58577/58577	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:20%20GMT	https://webdesignakron.com/mens-white-leather-belts/	C:/My%20Web%20Sites/akroon/webdesignakron.com/mens-white-leather-belts/index.html	(from https://webdesignakron.com/sitemap/)
13:09:23	16441/16441	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:34:08%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/custom-rubber-products-qualiform.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/custom-rubber-products-qualiform.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:24	55045/55045	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:25%20GMT	https://webdesignakron.com/mens-best-leather-belts/	C:/My%20Web%20Sites/akroon/webdesignakron.com/mens-best-leather-belts/index.html	(from https://webdesignakron.com/sitemap/)
13:09:24	100330/100330	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:25%20GMT	https://webdesignakron.com/styrenated-phenol/	C:/My%20Web%20Sites/akroon/webdesignakron.com/styrenated-phenol/index.html	(from https://webdesignakron.com/sitemap/)
13:09:25	50579/50579	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:25%20GMT	https://webdesignakron.com/styrenated-phenol-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/styrenated-phenol-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:25	26158/26158	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Sep%202019%2007:39:26%20GMT	https://webdesignakron.com/summit-county-probate/	C:/My%20Web%20Sites/akroon/webdesignakron.com/summit-county-probate/index.html	(from https://webdesignakron.com/sitemap/)
13:09:26	50364/50364	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:47:09%20GMT	https://webdesignakron.com/wp-content/uploads/2017/06/zerust-rust-prevention-technology.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/06/zerust-rust-prevention-technology.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:27	50384/50384	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:28%20GMT	https://webdesignakron.com/table-saw-cover/	C:/My%20Web%20Sites/akroon/webdesignakron.com/table-saw-cover/index.html	(from https://webdesignakron.com/sitemap/)
13:09:27	52497/52497	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:28%20GMT	https://webdesignakron.com/suspension-traction-bar/	C:/My%20Web%20Sites/akroon/webdesignakron.com/suspension-traction-bar/index.html	(from https://webdesignakron.com/sitemap/)
13:09:28	53527/53527	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:28%20GMT	https://webdesignakron.com/table-saw-rust-prevention/	C:/My%20Web%20Sites/akroon/webdesignakron.com/table-saw-rust-prevention/index.html	(from https://webdesignakron.com/sitemap/)
13:09:31	50877/50877	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:29%20GMT	https://webdesignakron.com/tbbs-accelerator-rubber/	C:/My%20Web%20Sites/akroon/webdesignakron.com/tbbs-accelerator-rubber/index.html	(from https://webdesignakron.com/sitemap/)
13:09:31	54090/54090	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:31%20GMT	https://webdesignakron.com/tenant-lawyer/	C:/My%20Web%20Sites/akroon/webdesignakron.com/tenant-lawyer/index.html	(from https://webdesignakron.com/sitemap/)
13:09:31	708083/708083	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2016:31:37%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/tool-box-drawer-liner.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/tool-box-drawer-liner.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:31	51562/51562	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:31%20GMT	https://webdesignakron.com/cdl-written-test/	C:/My%20Web%20Sites/akroon/webdesignakron.com/cdl-written-test/index.html	(from https://webdesignakron.com/sitemap/)
13:09:33	69782/69782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:34:28%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/home-remodeling-companies.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/home-remodeling-companies.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:34	52356/52356	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:35%20GMT	https://webdesignakron.com/dependalite-led-flashlight/	C:/My%20Web%20Sites/akroon/webdesignakron.com/dependalite-led-flashlight/index.html	(from https://webdesignakron.com/sitemap/)
13:09:35	48829/48829	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:35%20GMT	https://webdesignakron.com/massage-hudson-ohio/	C:/My%20Web%20Sites/akroon/webdesignakron.com/massage-hudson-ohio/index.html	(from https://webdesignakron.com/sitemap/)
13:09:35	53984/53984	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:35%20GMT	https://webdesignakron.com/tool-box-drawer-liner/	C:/My%20Web%20Sites/akroon/webdesignakron.com/tool-box-drawer-liner/index.html	(from https://webdesignakron.com/sitemap/)
13:09:38	58242/58242	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:36%20GMT	https://webdesignakron.com/tool-box-drawer-liner-zerust/	C:/My%20Web%20Sites/akroon/webdesignakron.com/tool-box-drawer-liner-zerust/index.html	(from https://webdesignakron.com/sitemap/)
13:09:39	53557/53557	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:38%20GMT	https://webdesignakron.com/tool-box-liner/	C:/My%20Web%20Sites/akroon/webdesignakron.com/tool-box-liner/index.html	(from https://webdesignakron.com/sitemap/)
13:09:39	51693/51693	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:38%20GMT	https://webdesignakron.com/safety-wire/	C:/My%20Web%20Sites/akroon/webdesignakron.com/safety-wire/index.html	(from https://webdesignakron.com/sitemap/)
13:09:39	1068171/1068171	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2001:19:41%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/Church-Builders-Cleveland-1200x666.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/Church-Builders-Cleveland-1200x666.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:43	465500/465500	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202017%2020:19:27%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/dentist-near-me.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/dentist-near-me.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:44	52543/52543	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:42%20GMT	https://webdesignakron.com/traction-bars/	C:/My%20Web%20Sites/akroon/webdesignakron.com/traction-bars/index.html	(from https://webdesignakron.com/sitemap/)
13:09:44	47097/47097	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:43%20GMT	https://webdesignakron.com/truck-driver-training-hiring-avatarfleet/	C:/My%20Web%20Sites/akroon/webdesignakron.com/truck-driver-training-hiring-avatarfleet/index.html	(from https://webdesignakron.com/sitemap/)
13:09:44	46599/46599	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:43%20GMT	https://webdesignakron.com/truck-driving-jobs-jrayl/	C:/My%20Web%20Sites/akroon/webdesignakron.com/truck-driving-jobs-jrayl/index.html	(from https://webdesignakron.com/sitemap/)
13:09:46	114846/114846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:34:55%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/garage-flooring.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/garage-flooring.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:46	59398/59398	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:47%20GMT	https://webdesignakron.com/truck-loading-ramps/	C:/My%20Web%20Sites/akroon/webdesignakron.com/truck-loading-ramps/index.html	(from https://webdesignakron.com/sitemap/)
13:09:47	52365/52365	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:47%20GMT	https://webdesignakron.com/qualityip-it-consulting/	C:/My%20Web%20Sites/akroon/webdesignakron.com/qualityip-it-consulting/index.html	(from https://webdesignakron.com/sitemap/)
13:09:47	61119/61119	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:48%20GMT	https://webdesignakron.com/truck-loading-ramps-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/truck-loading-ramps-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:48	61461/61461	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2016:23:42%20GMT	https://webdesignakron.com/wp-content/uploads/2017/12/motorcoach-driver-training-1200x400.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/12/motorcoach-driver-training-1200x400.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:48	50033/50033	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:49%20GMT	https://webdesignakron.com/used-cranes/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-cranes/index.html	(from https://webdesignakron.com/sitemap/)
13:09:49	25587/25587	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2016:21:17%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/dui-lawyer-medina-1200x400.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/dui-lawyer-medina-1200x400.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:49	50481/50481	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:50%20GMT	https://webdesignakron.com/used-cranes-for-sale-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-cranes-for-sale-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:50	52713/52713	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:51%20GMT	https://webdesignakron.com/used-cranes-for-sale/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-cranes-for-sale/index.html	(from https://webdesignakron.com/sitemap/)
13:09:51	121349/121349	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202018%2019:35:33%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-qualityip-1200x417.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-qualityip-1200x417.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:51	49637/49637	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:51%20GMT	https://webdesignakron.com/used-grove-cranes/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-grove-cranes/index.html	(from https://webdesignakron.com/sitemap/)
13:09:52	58196/58196	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:52%20GMT	https://webdesignakron.com/used-yard-ramps-3/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-yard-ramps-3/index.html	(from https://webdesignakron.com/sitemap/)
13:09:53	124928/124928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:35:46%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/Wenco-Mex-Rubber-Lining.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/Wenco-Mex-Rubber-Lining.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:53	56464/56464	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:53%20GMT	https://webdesignakron.com/used-yard-ramps-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-yard-ramps-2/index.html	(from https://webdesignakron.com/sitemap/)
13:09:54	61184/61184	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:55%20GMT	https://webdesignakron.com/used-yard-ramps-copperloy/	C:/My%20Web%20Sites/akroon/webdesignakron.com/used-yard-ramps-copperloy/index.html	(from https://webdesignakron.com/sitemap/)
13:09:55	130825/130825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:35:51%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/wenco-rubber-lining-usa.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/wenco-rubber-lining-usa.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:09:56	54118/54118	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:56%20GMT	https://webdesignakron.com/vacuum-pump-oil/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vacuum-pump-oil/index.html	(from https://webdesignakron.com/sitemap/)
13:09:56	73169/73169	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:56%20GMT	https://webdesignakron.com/vacuum-pump-part/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vacuum-pump-part/index.html	(from https://webdesignakron.com/sitemap/)
13:09:57	121349/121349	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202018%2019:37:00%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-cleveland-1200x417.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-cleveland-1200x417.png	(from https://webdesignakron.com/category/uncategorized/)
13:09:58	60591/60591	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:58%20GMT	https://webdesignakron.com/vacuum-pump-repair-center-the-becker-factory-repair-center/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vacuum-pump-repair-center-the-becker-factory-repair-center/index.html	(from https://webdesignakron.com/sitemap/)
13:09:58	54069/54069	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:39:59%20GMT	https://webdesignakron.com/https-beckerpumps-com-accessories-genuine-parts/	C:/My%20Web%20Sites/akroon/webdesignakron.com/https-beckerpumps-com-accessories-genuine-parts/index.html	(from https://webdesignakron.com/sitemap/)
13:09:59	121349/121349	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202018%2019:37:13%20GMT	https://webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-akron-ohio-1200x417.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/11/managed-it-services-akron-ohio-1200x417.png	(from https://webdesignakron.com/category/uncategorized/)
13:10:00	70292/70292	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:00%20GMT	https://webdesignakron.com/vacuum-pump-vanes/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vacuum-pump-vanes/index.html	(from https://webdesignakron.com/sitemap/)
13:10:01	59974/59974	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:01%20GMT	https://webdesignakron.com/vacuum-pumps-2/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vacuum-pumps-2/index.html	(from https://webdesignakron.com/sitemap/)
13:10:01	57493/57493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:37:20%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/homesweethome-remodeling-contractor.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/homesweethome-remodeling-contractor.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:10:01	72093/72093	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:02%20GMT	https://webdesignakron.com/becker-pumps-vane-pump-rotary-vane/	C:/My%20Web%20Sites/akroon/webdesignakron.com/becker-pumps-vane-pump-rotary-vane/index.html	(from https://webdesignakron.com/sitemap/)
13:10:02	68722/68722	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:03%20GMT	https://webdesignakron.com/vane-pumps/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vane-pumps/index.html	(from https://webdesignakron.com/sitemap/)
13:10:03	78026/78026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202018%2019:37:28%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/ice-skate-blade-covers-1200x1200.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/ice-skate-blade-covers-1200x1200.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:10:03	70205/70205	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:04%20GMT	https://webdesignakron.com/vane-pumps-3/	C:/My%20Web%20Sites/akroon/webdesignakron.com/vane-pumps-3/index.html	(from https://webdesignakron.com/sitemap/)
13:10:04	65676/65676	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:05%20GMT	https://webdesignakron.com/warehouse-dock-ramps/	C:/My%20Web%20Sites/akroon/webdesignakron.com/warehouse-dock-ramps/index.html	(from https://webdesignakron.com/sitemap/)
13:10:07	359621/359621	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Oct%202017%2015:32:11%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/zerust-bike-storage-bag.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/zerust-bike-storage-bag.png	(from https://webdesignakron.com/category/uncategorized/)
13:10:07	50695/50695	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:06%20GMT	https://webdesignakron.com/wayne-county-municipal-court-lawyer/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wayne-county-municipal-court-lawyer/index.html	(from https://webdesignakron.com/sitemap/)
13:10:07	51622/51622	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:06%20GMT	https://webdesignakron.com/wedding-photographer/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wedding-photographer/index.html	(from https://webdesignakron.com/sitemap/)
13:10:07	51897/51897	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:08%20GMT	https://webdesignakron.com/wenco-mex-pre-cured-rubber-linings/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-mex-pre-cured-rubber-linings/index.html	(from https://webdesignakron.com/sitemap/)
13:10:09	74682/74682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2016:14:30%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/it-consulting-1200x400.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/it-consulting-1200x400.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:10:10	52263/52263	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:10%20GMT	https://webdesignakron.com/wenco-mex-rubber-lining/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-mex-rubber-lining/index.html	(from https://webdesignakron.com/sitemap/)
13:10:10	52419/52419	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:11%20GMT	https://webdesignakron.com/wenco-rubber-linings-mexico/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-rubber-linings-mexico/index.html	(from https://webdesignakron.com/sitemap/)
13:10:10	52009/52009	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:11%20GMT	https://webdesignakron.com/wenco-usa-rubber-protective-linings/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-usa-rubber-protective-linings/index.html	(from https://webdesignakron.com/sitemap/)
13:10:11	39100/39100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2016:11:52%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/it-companies-1200x400.jpg	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/it-companies-1200x400.jpg	(from https://webdesignakron.com/category/uncategorized/)
13:10:11	52177/52177	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:12%20GMT	https://webdesignakron.com/wenco-usa-protective-rubber-lining/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-usa-protective-rubber-lining/index.html	(from https://webdesignakron.com/sitemap/)
13:10:14	219610/219610	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Oct%202017%2018:15:58%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/qualityip-it-services.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/qualityip-it-services.png	(from https://webdesignakron.com/category/uncategorized/)
13:10:14	52158/52158	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:13%20GMT	https://webdesignakron.com/wenco-usa-rubber-lining/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-usa-rubber-lining/index.html	(from https://webdesignakron.com/sitemap/)
13:10:14	59822/59822	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:14%20GMT	https://webdesignakron.com/what-is-arboron/	C:/My%20Web%20Sites/akroon/webdesignakron.com/what-is-arboron/index.html	(from https://webdesignakron.com/sitemap/)
13:10:14	52166/52166	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Sep%202019%2007:40:13%20GMT	https://webdesignakron.com/wenco-rubber-linings-usa/	C:/My%20Web%20Sites/akroon/webdesignakron.com/wenco-rubber-linings-usa/index.html	(from https://webdesignakron.com/sitemap/)
13:10:17	254965/254965	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Oct%202017%2003:02:54%20GMT	https://webdesignakron.com/wp-content/uploads/2017/10/plastic-machining-company-1200x264.png	C:/My%20Web%20Sites/akroon/webdesignakron.com/wp-content/uploads/2017/10/plastic-machining-company-1200x264.png	(from https://webdesignakron.com/category/uncategorized/)
